source,target,relation
/SCWM/TMS_TLR,T000,requires
/SCWM/TMS_TLR,/SCWM/T300,requires
/SCWM/TMS_TLR,/SCWM/TMS_ATTR,requires
/SCWM/TMS_TLR,/SCWM/TBASIC_MS,requires
CMMC_PRCFIX_GRP,T683,requires
CMMC_PRCFIX_GRP,CMMC_PRC_GRP,requires
FCLM_BAM_FGRP_T,FCLM_BAM_FGRP,requires
FCLM_BAM_SPRULEA,FCLM_BAM_FGRP,requires
FCLM_BAM_SPRULEA,FCLM_BAM_SPRULE,requires
FCLM_BAM_SPRULED,FCLM_BAM_SPRULE,requires
FCLM_BAM_SPRULED,T005,requires
FCLM_BAM_SPRULET,FCLM_BAM_SPRULE,requires
FIAP_TXSTD,T000,requires
FIAP_TXSTD,T001,requires
FIAP_TXSTD,T059P,requires
FICLC_DOCCATID,T000,requires
FICLC_DOCCATID,T005,requires
FICLC_DOCCATID,T001,requires
FICLC_DOCCATID,T003,requires
FICLC_DRCRNOTE,T000,requires
FICLC_DRCRNOTE,T005,requires
FICLC_DRCRNOTE,T001,requires
FICLC_DRCRNOTE,T003,requires
TD31T,TD31,requires
TRPAC_POS_CLS_HT,TRPAC_POS_CLS_HD,requires
TRPAC_POS_CLS_VT,TRPAC_POS_CLS_VL,requires
WRFT_DMAIN,T000,requires
TCORC_PRES_ACTVT,T000,requires
TCORC_PRES_ACTVT,T001,requires
TCORC_PRES_ACTVT,TZPA,requires
TCORC_PRES_ACTVT,AT10,requires
TCORC_PRES_ACTVT,TCORFC_REC_TYPE,requires
TCORC_PRES_ACTVT,TCORFC_FUNCTION,requires
WB2_C_BVB_XPGRPT,WB2_C_BVB_XPGRP,requires
LRM_T_HND_SPL,T000,requires
RSCRMC_TIME_TGT,RSCRMC_TIME_IPRO,requires
SIPT_CCODE_SD,T001,requires
TCM_C_BPTAXCLASS,T005,requires
TCM_C_BPTAXCLASS,TB070,requires
TCM_C_BPTAXCLASS,TB071,requires
TCM_C_BPTAXCLASS,TSKD,requires
/SMB/HOME_T5,T000,requires
VCWB01_T4,TCURC,requires
VCWB01_T4,TCURV,requires
SBCS_TEST_TABLE2,SBCS_TEST_TABLE1,requires
SSCUI_TAB_ATTR,SSCUI_TAB_HDR,requires
SSCUI_TAB_ATTR,T006,requires
SSCUI_TAB_HDRT,SSCUI_TAB_HDR,requires
SSCUI_TAB_TEST,SSCUI_TAB_HDR,requires
SSCUI_TAB_TEST,T006,requires
SEPM_OIA_BPCLAST,SEPM_OIA_BPCLAS,requires
FIARC_TAXID,T000,requires
FIARC_TAXID,T683,requires
FIARC_TAXID,T687,requires
FIARC_TAXID,J_1ARFZ,requires
/IBS/CRB_SCE_SET,/IBS/CRB_SCE_PRC,requires
/IBS/CRB_SCE_SET,/IBS/CRB_RBD_P,requires
/IBS/CRB_SCE_SET,/IBS/CRB_SCE_DEF,requires
FCLM_BAM_CONFIG2,FCLM_BAM_CONFIG1,requires
FCLM_BAM_CONFIG4,FCLM_BAM_CONFIG1,requires
/SAPAPO/PROF_TXT,/SAPAPO/PROF_LOC,requires
FIRUC_RGN_OKTMO,FIRUD_OKTMO,requires
/SCWM/TWCRLIMIT,T000,requires
/SCWM/TWCRLIMIT,/SCWM/T300,requires
/SCWM/TWCRLIMIT,T006,requires
/SCWM/TWCR,T000,requires
/SCWM/TWCR,/SCWM/T300,requires
/SCWM/TWCR,/SCWM/TWCRFILTER,requires
/SCWM/TWCR,/SCWM/TWCRLIMIT,requires
/SCWM/TWCR,/SCWM/TWCRSORTD,requires
/SCWM/TWCR,/SCWM/TWCRPACK,requires
/SCWM/TWCR,T006,requires
/SCWM/TWCR,/SCWM/T301,requires
/SCWM/TWCR,/SCWM/T302,requires
/SCWM/TWCR,/SCWM/TPRCES,requires
/SCWM/TWCRFILTER,T000,requires
/SCWM/TWCRFILTER,/SCWM/T300,requires
/SCWM/TWCRFILTER,T006,requires
/SCWM/TWCRFILTER,/SCWM/T333,requires
/SCWM/TWCRFILTER,/SCWM/TWAVECAT,requires
EDOKZEWBIMPTYPET,EDOKZEWBIMPTYPE,requires
EDOKZEWBPARTSTTT,EDOKZEWBPARTSTTS,requires
/PRA/C_FP_COMP,T000,requires
/PRA/C_FP_COMP,OIU_CM_COMPC,requires
/PRA/ND_TCWC_XRF,T000,requires
/PRA/ND_TCWC_XRF,OIU_CM_TAXCLS,requires
/PRA/ND_TCWC_XRF,/PRA/ND_WELL_COD,requires
/PRA/C_AR_DT_C_T,/PRA/C_AR_DT_CMT,requires
WB2_C_WRART_MAN,TWCBCONTRTYPE,requires
WB2_C_WRART_MAN,WB2_C_SETTL_VAR,requires
WB2_C_WRART_MAN,WCB_C_PROC_VAR,requires
WB2_C_WRART_MAN,TMZR,requires
CDR_PACK,CDR_PACK,requires
CDR_PARAMS_T,CDR_PARAMS_MAIN,requires
CDR_SGRP_DEF,CDR_SGRP_HDR,requires
CDR_SMBR_DEF,CDR_SMBR_HDR,requires
TFK059BRIS,T000,requires
TFK059BRIS,T005,requires
TFK059BRIS,T059Q,requires
TFK059BRIS,TFK059QE,requires
TFK059BRIS,T059Z_WITHCD2,requires
TFK059BRIS,J_1BATL3,requires
BOE_C_AMT_HB,BOE_C_AMOUNT,requires
BOE_C_AMT_KN,BOE_C_AMOUNT,requires
SHDM_AO_DOCT,T000,requires
SHDM_AO_DOCT,SHDM_AO_FRW,requires
OVS_VIES,T000,requires
OVS_VIES,OVS_CHECKID,requires
SDBOBPPSASSIGN,OPP_CORE_CONFIG,requires
RFM_C_SC_STKADJ,RTST_C_SCHEME,requires
LCM_CCUSSTEP_FIT,LCM_CCUSSTEP_FIL,requires
FCLMPOA_C_ACT_T,FCLMPOA_C_ACT,requires
OVS_CHKRSLT_T,OVS_CHKRSLT,requires
OVS_CHKRSLT,OVS_CHECKID,requires
OVS_CHKRSLT,OVS_INT_SPOT,requires
OVS_SPOTACTIV,T000,requires
OVS_SPOTACTIV,OVS_CHECKID,requires
OVS_SPOTACTIV,OVS_INT_SPOT,requires
SRF_RTST_CON_CAT,SRF_RTST_NOTIFY,requires
ICLE_CNAV02,ICLE_CNAV01,requires
/GSINS/INH_CD3_C,T000,requires
/GSINS/INH_CD3_C,/GSINS/INH_CD1_C,requires
/GSINS/INH_CD3_C,/GSINS/INH_CD4_C,requires
/GSINS/INH_CD3_C,TFKHVO,requires
/GSINS/INH_CD3_C,TFKTVO,requires
/PM0/ABUTCIPOCO,/PM0/ABUNPOSCODE,requires
ICLE_CNAV01,TICL570,requires
ICLE_CNAV01,TBZ3L,requires
ICLE_CNAV01,TBZ3N,requires
ICLE_CNAV03T,ICLE_CNAV03,requires
ICLPROPTY_YEAR,T000,requires
ICLPROPTY_YEAR,TICL300,requires
ICLPROPTY_YEAR,ICLPROPMA,requires
ICLPROPTY_YEAR,ICLPROPMO,requires
ICLPROPTY_YEAR,ICLPROPTY,requires
ICL_CCLAIMTYPX,T000,requires
ICL_CCLAIMTYPX,TICL011,requires
ICL_CCLAIMTYPX,TICL008,requires
ICL_CCLAIMTYPX,TFK042Z,requires
TICL053,T000,requires
TICL053,TICL011,requires
TICL053,TICL003,requires
TICL053,TICL005,requires
TICL053,TICL020,requires
TICL053,TICL072,requires
TICL950,T000,requires
TICL950,TBRF100,requires
TICL950,TICL953,requires
TICL950,T778O,requires
TICL950,PLOGI,requires
TICL950,TICL037,requires
TICL950,TICL301,requires
TICL950,TTXOB,requires
J_3RM_RN_OPER,T000,requires
J_3RM_RN_OPERT,T000,requires
J_3RM_RN_OPERT,J_3RM_RN_OPER,requires
CFIN_CAA_SET,TBDLS,requires
CFIN_CAA_SET,T001,requires
CFIN_CAA_RT_DOCT,T003,requires
NJIT_C_DCNF_RSNT,NJIT_C_DCNF_RSN,requires
J_1IG_PRCTXCODE,T000,requires
J_1IG_PRCTXCODE,T001,requires
DRF_DAT_EXP_DAYS,T000,requires
DRFC_EXPIRE_DAYS,T000,requires
TRLC_DFT_ASSGN_A,T000,requires
TRLC_DFT_ASSGN_A,TRGC_PM_PROC,requires
TRLC_DFT_ASSGN_A,TRDC_DFLOWTYPE,requires
LCM_CDELCAT,LCM_CCATCONST,requires
MDO_DRF_MODL_MAP,DRFC_APPL,requires
TFIN300,T000,requires
TFIN300,T004,requires
J_1IG_THLD,T000,requires
CRMC_GAP_ITEM,T000,requires
CRMC_GAP_ITEM,CRMC_ITEM_TYPE,requires
BCFG_VT_CU_SECN,BCFG_VT_CU_MAIN,requires
BCFG_VT_CU_SECN,BCFG_VT_CU_KEYF,requires
TIVIPPMIO,T370S,requires
TIVIPPMIO,T370F,requires
SHDM_AO_FRW,T000,requires
SHDM_AO_FRW,SHDM_AO_ENABLE,requires
UKMCRED_SGM1,UKMCRED_SGM0C,requires
UKMCRED_SGM1,SCMGCASETYPE,requires
FLOG_DEF_MRP,T438A,requires
J_1BBAND,T000,requires
J_1BPAG,T000,requires
SHDM_AO_ENABLE,T000,requires
MMPURSPRSNGRPT,MMPURSPRSNGRP,requires
MMPURSPRSNMDL,MMPURSPRSNGRP,requires
MMPURSPRSNMDL,MMPURSPRSN,requires
CRMS4C_SOLO_SOPR,T000,requires
CRMS4C_SOLO_SOPR,CRMC_ITEM_TYPE,requires
FINCS_MAP_RLDNR,FINSC_LEDGER,requires
FINCS_MAP_RLDNR,TF120,requires
FINCS_MAP_RLDNR,TF23A,requires
FINCS_MAP_RLDNR,TF23C,requires
J_1BBANDT,T000,requires
J_1BBANDT,J_1BBAND,requires
J_1BPAGT,T000,requires
J_1BPAGT,J_1BPAG,requires
FLOG_SPROC_DVP,T000,requires
FLOG_SPROC_DVP,T001W,requires
FLOG_SPROC_DVP,T438A,requires
FLOG_SPROC_DVP,T460A,requires
FLOG_SPROC_DVP,FLOG_SUPPLY_TYPE,requires
FLOG_SPROC_DVP,FLOG_SUPPROC,requires
CRMC_FICA_PROFIL,T000,requires
CRMC_FICA_PROFIL,TCURC,requires
CRMC_FICA_PROFIL,T005,requires
CRMC_FICA_PROFIL,CRMC_DISP_PROF,requires
CRMC_FICA_PROFIL,CRMC_ADJREQPROF,requires
OIUOW_LGL_FLD,T000,requires
OIUOW_LGL_FLD,T006D,requires
OIUOW_LGL_FLD_TX,T000,requires
OIUOW_LGL_FLD_TX,OIUOW_LGL_FLD,requires
OIUOW_LTYP_FLXRF,T000,requires
OIUOW_LTYP_FLXRF,OIUOW_LGL_TYP,requires
OIUOW_LTYP_FLXRF,OIUOW_LGL_FLD,requires
OIUOW_LGL_TYP_TX,T000,requires
OIUOW_LGL_TYP_TX,OIUOW_LGL_TYP,requires
FLOG_CTNCERTTY_T,FLOG_CTNCERTTY_C,requires
CRMS4C_PM_PRIO,T356,requires
CRMS4C_PM_PRIO,SCPRIO,requires
FLOG_USR_NOTIF,T001W,requires
CRMC_ISX_MA,CRMC_PR_ASSIGN,requires
/SCWM/TIMREARQ,/SCWM/T300,requires
/SCWM/TIMREARQ,/SCWM/T333,requires
/SCWM/TIMREARQ,/SCWM/TIMREAGRP,requires
TCMS_CALC_PR,TCMS_BII_DEXPR,requires
CVP_EOP_SYS_ESOA,CVP_EOP_SYS_ID,requires
IMPMGT_OBJ_SEL_T,T000,requires
IMPMGT_OBJ_SEL_T,IMPMGT_OBJ_SEL,requires
FICITC_CLSF_CUST,FINSC_CURTYPE,requires
TRLC_DFT_ASSGN_E,T000,requires
TRLC_DFT_ASSGN_E,TRLC_DFT_ASSGN_A,requires
TRLC_DFT_ASSGN_E,TRDC_DFLOWTYPE,requires
WB2_C_KSCHL_DAK,WB2_C_KSCHL_DA,requires
FLOG_CTN_CAT_T,FLOG_CTN_CAT_C,requires
CRMC_GAG_ITEM,T000,requires
CRMC_GAG_ITEM,CRMC_ITEM_TYPE,requires
LRM_PURP_ILM_MAP,LRM_PURPOSES,requires
/PF1/T_BANK,/PF1/T_CLAREA,requires
/PF1/T_BANK_BIC,/PF1/T_CLAREA,requires
/SCMTMS/C_FACOND,/SCMTMS/C_FATYPE,requires
FINO_D_VAT_ADJ,T683,requires
FINO_D_VAT_ADJ,T687,requires
SVIM_VAL_S02_CD,SVIM_VAL_S03_CD,requires
/SCMTMS/C_DSCTY,/BOFU/C_TXC_TP,requires
/SCMTMS/C_TRQITY,TVTY,requires
/SCMTMS/C_TRQITY,/SCMB/EQUI_TYPE,requires
/SCMTMS/C_TRQITY,/SCMB/EQUI_CODE,requires
MMPUR_C_DOC_EXTR,T161,requires
/AIF/T_INF_TBLT,/AIF/T_NS,requires
/AIF/T_INF_TBLT,/AIF/T_INF_TBL,requires
SAFTNC_FS_TRANS,T000,requires
CRM_EWA_IC_CONF,CRM_ISUTREE_PROF,requires
CRM_EWA_IC_CONF,CRM_ISUTREE_GRP,requires
EBPP_PMTHD_MAP,T001,requires
/AIF/T_ALRT_ROLE,/AIF/T_NS,requires
/AIF/T_ALRT_USER,/AIF/T_NS,requires
/AIF/T_ALRT_RE_C,/AIF/T_NS,requires
/AIF/T_ALRT_R_CT,/AIF/T_NS,requires
/AIF/T_ALRT_R_CT,/AIF/T_ALRT_RE_C,requires
TDDMA01,T000,requires
TDDMA01T,T000,requires
TDDMA01T,TDDMA01,requires
TDDMA02,T000,requires
TDDMA02,TDDMA01,requires
TDDMA02,T005,requires
/SCWM/WI_LG_RFC,T000,requires
/SCWM/WI_LG_RFC,TBDLS,requires
/SCWM/WI_LG_WH,T000,requires
/SCWM/WI_LG_WH,/SCWM/T300,requires
/SCWM/WI_LG_WH,TBDLS,requires
FINS_CFIN_CPCTL,TBDLS,requires
FINS_CFIN_CPCTL,T001,requires
TCM_C_TCTXC_MAP,/SCMTMS/C_TCET,requires
TCM_C_TCTXC_MAP,T005,requires
MMPUR_ANA_REPCUR,TCURC,requires
/PRA/PR_DN_BPC,OIU_PR_DN_GRP,requires
/PRA/PR_DN_BPC,T005,requires
/PRA/PR_DN_BPC,OIU_CM_LXPGL,requires
/PRA/PR_DN_BPC,T001,requires
/PRA/PR_MPD_BPC,OIU_PR_CHRT,requires
/PRA/PR_MPD_BPC,OIU_PR_CRTYP,requires
/PRA/PR_MPD_BPC,T001,requires
/PRA/PR_MP_BPC,OIU_PR_MP_GRP,requires
/PRA/PR_MP_BPC,OIU_ME_UOM_GR,requires
/PRA/PR_MP_BPC,T005,requires
/PRA/PR_MP_BPC,OIU_CM_LXPGL,requires
/PRA/PR_MP_BPC,OIU_PR_MTRCLS,requires
/PRA/PR_RESR_BPC,OIU_PR_RS_GRP,requires
/PRA/PR_WL_BPC,OIU_PR_WL_GRP,requires
/PRA/PR_WL_BPC,T006,requires
/PRA/PR_WL_BPC,OIU_PR_WLDEV,requires
DFKKORDTYP,TFK003,requires
UHDT_BETY_CLFD,UHDT_BETY,requires
/PRA/C_GENES_STT,T000,requires
/PRA/C_GENES_STT,T005,requires
/PRA/C_GNES_COMP,T000,requires
/PRA/C_GNES_COMP,OIUE2_PROC,requires
/PRA/C_GNES_COMP,OIUE2_PROC_GRP,requires
/PRA/C_GNES_SUS,T000,requires
/PRA/C_GNES_SUS,OIUE2_PROC,requires
/PRA/C_GNES_SUS,OIU_CM_SUSP,requires
CFGFV11_O001_J16,T005,requires
COND_O001_TAX,TSKD,requires
COND_O001_TAX,TSKM,requires
COND_O001_TAX,T005,requires
COND_O200_J01,T005,requires
COND_O200_J01,TSPA,requires
COND_O200_J01,TSKD,requires
COND_O200_J01,TSKM,requires
COND_O200_J01,TVKO,requires
COND_O200_J01,TVTW,requires
COND_O200_J01,TINC,requires
COND_O200_J01,T681A,requires
COND_O200_J01,T006,requires
COND_O200_J01,TCURC,requires
COND_O200_J01,T686A,requires
COND_O200_J01,T059Z,requires
COND_O200_J01,T189,requires
COND_O200_J01,PRD_HRY_ND_VAL,requires
CRMC_IC_LTX_ID,WCF_LTX_SRC_SESS,requires
/SCMTMS/C_BSSCPT,/SCMTMS/C_BSSCP,requires
/SCMTMS/C_EVPR_T,T000,requires
/SCMTMS/C_EVPR_T,/SCMTMS/C_TOREVP,requires
DIWPS_REVTY_T,T003O,requires
TFKFA,TFK003,requires
TFKFA_ERC,TFKFA,requires
T042Q_PAYM_SYS,T000,requires
T042Q_PAYM_SYS,T005,requires
T042Q_PAYM_SYS,T042Z,requires
T042Q_PAYM_SYS,PAYMENT_SYSTEM,requires
SNC_PL_VAT_TAXSP,T683,requires
SNC_PL_VAT_TAXSP,T687,requires
WTREPDATE,T000,requires
WTREPDATE,T001,requires
EDI_EDPVW,T000,requires
EDI_EDPVW,TPAR,requires
OPP_CORE_CONFIG,T000,requires
MMPUR_SEDOC_CONF,T161,requires
FCOC_EBW_SRC_LGR,T000,requires
FCOC_EBW_SRC_LGR,FCOC_EBW_SRC,requires
FCOC_EBW_SRC_LGR,FINSC_LEDGER,requires
NJIT_C_SORTVAR_I,NJIT_C_SORTVAR_H,requires
EHFNDC_HAZSTM_T,EHFNDC_HAZSTM,requires
EHFNDC_WSOL_T,EHFNDC_WSOL,requires
MMSPPHASECNDN,MMSPPHASEMODEL,requires
MMSPPHASEMODEL,MMSPPHASEGROUP,requires
MMSPPHASEMODEL,MMSPPHASE,requires
MMSPPHASETXT,MMSPPHASE,requires
CIAP_C_NO_QUO_BP,T001,requires
CFG_PM_ALL_MM02,T005,requires
COND_O001_105,T005,requires
COND_O300_3G7,T005,requires
SDSLS_SFSVSITDET,TVPT,requires
SDSLS_SFSVSITDET,TVKO,requires
SDSLS_SFSVSITDET,T001W,requires
SDSLS_SFSVSITDET,TINC,requires
EDOMXMAPINTYPE,T000,requires
EDOMXMAPINTYPE,T059E,requires
CFG_PM_MVKE_V,T005,requires
CFG_PM_MVKE_VU,T005,requires
J_1UF_XMLCHK_CST,T003,requires
SDDC_CUSTH_DOC,T000,requires
SDDC_CUSTH_DOC,TVAK,requires
SVIM_VAL_S01T_CD,T000,requires
SVIM_VAL_S01T_CD,SVIM_VAL_S01_CD,requires
TRGC_STEP_PROC,T000,requires
TRGC_STEP_PROC,TW56,requires
TRGC_STEP_PROC,ATVOK,requires
TRGC_STEP_PROC,TCURV,requires
TRGC_STEP_PROC,JBREVAL,requires
FIPLC_VAT_TAXMAP,T683,requires
FIPLC_VAT_TAXMAP,T687,requires
FIPLC_VAT_TYPMAP,T001,requires
FIPLC_VAT_TYPMAP,T003,requires
IDPL_PP,T000,requires
TFK2661,T000,requires
TFK2661,TFK023,requires
SNC_NO_MAP_TAX,T683,requires
CFG_FIN_CMAC,TCURC,requires
CFG_FIN_KP26,TCURC,requires
CFG_FIN_TKZUTR,TCURC,requires
CFG_FIN_UKMBP,TCURC,requires
EDOPEOPRTYP,T000,requires
ITTS_OTGROUPT,ITTS_OTGROUP,requires
ITTS_RIACTION,ITTS_RIGROUP,requires
ITTS_RIGROUPT,ITTS_RIGROUP,requires
TTS_OTCONF,T399I,requires
TTS_OTCONF,WCCU,requires
TTS_QUAL,T000,requires
TTS_QUAL_FCTRL,TTS_QUAL,requires
FSH_GRRG_W,T000,requires
/CCEE/SIFI_CACC,T001,requires
/CCEE/SIFI_CACC,T004,requires
/CCEE/SIFI_CMWS,T683,requires
/LIME/MMIM_BWART,/LIME/CUST_REA,requires
/CEECV/BVFI_SIGN,T000,requires
/CEECV/BVFI_SIGN,T003,requires
/CEECV/BVFI_TCDT,T000,requires
FSH_GROU,T000,requires
FSH_GROU,FSH_GRRG,requires
/LIME/MMIM_BSART,/LIME/CUST_CAT,requires
/LIME/MMIM_SOBKZ,/LIME/CUST_USAGE,requires
FSH_SORG_W,T000,requires
/CEECV/BVFI_CURR,T000,requires
/CEECV/BVFI_CURR,T005,requires
/CEECV/BVFI_CURR,TCURC,requires
/CEECV/BVFI_CURR,TCURV,requires
J_1UF_TP_TRANPCT,J_1UF_TP_TRANPC,requires
J_1UF_TP_TRANSTT,J_1UF_TP_TRANST,requires
POC_C_PHASE_T,POC_C_PHASE,requires
COPC_CA_ACC,T001,requires
COPC_CA_ACC,T012K,requires
COPC_CA_ACC,T042Z,requires
COPC_CA_ACC,TCURC,requires
COPC_CA_ACC,TBSL,requires
FIWTIN_ACT_SECOG,T001,requires
FIWTIN_NEW_SECOG,T001,requires
SMI_USR_UGASSGN,SMI_USERGRP,requires
TKA07,T000,requires
TKA07,TKA01,requires
TKA07,TKA09,requires
TKA07,TCURV,requires
TKA07,TCKH4,requires
TKA07,TKEVS,requires
TKA07,CRVAR1,requires
TKA07,TVGA,requires
/CCEE/FISC_BST,T000,requires
/CCEE/FISC_BST,/CCEE/FISC_BS,requires
/LIME/CUST_USASP,T000,requires
/LIME/CUST_USASP,/LIME/CUST_USAGE,requires
/PLMI/PPE_CDES_T,T000,requires
/PLMI/PPE_CDES_T,/PLMI/PPE_C_TCAT,requires
SPCFILE,T000,requires
SPCFILE,SPCDTEL,requires
/LIME/CUST_COLL,T000,requires
/LIME/CUST_COLL,/LIME/CUST_PROCE,requires
/LIME/CUST_COLL,/LIME/CUSY_COLL,requires
FSH_ARCR_T,T000,requires
FSH_ARCR_T,FSH_ARCR,requires
/LIME/CUST_DISPA,T000,requires
/LIME/CUST_DISPA,/LIME/CUSY_COLL,requires
/LIME/CUST_DISPA,/LIME/CUSY_COM,requires
/PLMB/PR_ACTDECH,T000,requires
/PLMB/PR_ACTDECH,SRMACTAREA,requires
/PLMB/PR_ACTDECH,SRMACTIVTY,requires
/PLMB/PR_ACTDECI,T000,requires
/PLMB/PR_ACTDECI,/PLMB/PR_ACTDECH,requires
/PLMB/PR_ACTDECI,/PLMB/PR_DEC_DEF,requires
/PLMB/PR_DECDEFT,T000,requires
/PLMB/PR_DECDEFT,/PLMB/PR_DEC_DEF,requires
/PLMB/PR_OBJDECI,/PLMB/PR_OBJDECH,requires
/PLMB/PR_OBJDECI,/PLMB/PR_DEC_DEF,requires
/PLMB/PR_OBJSRVI,T000,requires
/PLMB/PR_OBJSRVI,/PLMB/PR_OBJSRVH,requires
/PLMB/PR_OBJSRVI,/PLMB/PR_SRV_DEF,requires
/PLMB/PR_SRVDEFT,T000,requires
/PLMB/PR_SRVDEFT,/PLMB/PR_SRV_DEF,requires
FIPH_ATC_CODET,T000,requires
FIPH_ATC_CODET,T005,requires
FIPH_ATC_CODET,FIPH_ATC_CODE,requires
EDOMXSERIE,T001,requires
EDOMXSERIE,T003EDOC,requires
/SCWM/TCATLOCNT,/SCWM/T300,requires
/SCWM/TCATLOCNT,/SCWM/TCATLOCN,requires
TACE_ACRTYPE,T000,requires
TACE_ACRTYPE,TACECOMP,requires
/SCMTMS/C_CCP,/SCMTMS/C_CCPRO,requires
/SCMTMS/C_CCP,/SCMTMS/C_REL_A,requires
/SCMTMS/C_CCP,/SCMTMS/C_GT_ST,requires
TACE_ACCMETHODS,TACECOMP,requires
TACE_ACCMETHODS,TACE_FUNC_MOD,requires
TPOAC_TRNSFVART,TPOAC_TRNSFVAR,requires
TPOAC_ACRCLASST,TPOAC_ACRCLASS,requires
/SCWM/T3130H,T000,requires
/SCWM/T3130H,/SCWM/T300,requires
/SCWM/T3130H,/SCWM/T313G,requires
/SCWM/T3130I,T000,requires
/SCWM/T3130I,/SCWM/T300,requires
/SCWM/T3130I,/SCWM/T3130H,requires
/SCWM/T3130J,T000,requires
/SCWM/T3130J,/SCWM/T300,requires
/SCWM/T3130J,/SCWM/T3130H,requires
FINSC_AVC_PROFT,T000,requires
FINSC_AVC_PROFT,FINSC_AVC_PROF,requires
TACEDS_LEGACYM,TACECOMP,requires
TACEDS_LEGACYM,T001,requires
TACE_COMBINATION,TACECOMP,requires
TACE_COMBINATION,T001,requires
TACE_COMBINATION,TACC_PRINCIPLE,requires
TACE_VSR_001,T000,requires
TACE_VSR_001,GB31,requires
TACE_VSR_001,T001,requires
TACE_VSR_001,TACC_PRINCIPLE,requires
TACE_VSR_001,GB93,requires
GLE_TADB_MSUB,FINSC_LEDGER,requires
GLE_TADB_MSUB,T881,requires
LCM_CESIGNPARAMT,LCM_CESIGNPARAM,requires
CFIN_COGS_RELEV,T001,requires
MYLAUFCUST,T003,requires
MYLAUFCUST,TACC_PRINCIPLE,requires
FINSC_PRED_FKART,TVAK,requires
FINSC_PRED_FKART,TVFK,requires
FINSC_SIF_PROJ,FINS_MPROJECT,requires
FINSC_SIF_PROJ,T001,requires
FINSC_SIF_PROJ,FINSC_LEDGER,requires
/SCWM/TMS_SCMCTX,/SCWM/TMS_SCCTX,requires
VOFMC_RTN_NMBR,T000,requires
VOFMC_RTN_NMBR_T,VOFMC_RTN_NMBR,requires
FICA_J1B_NF_TYPE,T001,requires
FICA_J1B_NF_TYPE,J_1BBRANCH,requires
FICA_J1B_NF_TYPE,J_1BAA,requires
/PICM/C_APR_FLOW,/IAM/I_APPL,requires
/PICM/C_APR_FLOW,/IAM/C_ISSUETYP,requires
FCOC_COGS_CC,T001,requires
FCOC_COGS_CC,FCOC_COGS_HD,requires
CMMFDOR_C_BKTTYP,T000,requires
CMMFDOR_C_BRKTT,T000,requires
CMMFDOR_C_BRKTT,CMMFDOR_C_BKTTYP,requires
FIPR_PRODUCT,T000,requires
FIPR_PRODUCT,TFIPR_PRODAREA,requires
CRMD_ESCAL,T000,requires
CRMD_ESCAL_T,T000,requires
CRMD_ESCAL_T,CRMD_ESCAL,requires
CRMD_SERWI,T000,requires
CRMD_SERWI_T,T000,requires
CRMD_SERWI_T,CRMD_SERWI,requires
GLO_OFF_NUM_ID,J_1BBRANCH,requires
GLO_OFF_NUM_ID,DOCCLSS,requires
GLO_OFF_NUM_ID,J_1ANUMGR1,requires
PRF_UNSPSC,T000,requires
EDOINEWBINVVER,T000,requires
EDOTVRO,TVRO,requires
CRMC_ACT_CAT_ASS,T000,requires
CRMC_ACT_CAT_ASS,CRMC_PROC_TYPE,requires
CRMC_ACT_CAT_ASS,CRMC_ACT_CATEGOR,requires
CRMC_INDUSTRY,T000,requires
CRMC_SOURCE,T000,requires
EHFNDC_RUNITDGT,T000,requires
EHFNDC_RUNITDGT,EHFNDC_RUNITDG,requires
SIPT_FKART_EXT,TVFK,requires
GLOFAAC_JPTAX0,TACC_PRINCIPLE,requires
SSCUI_TAB_TEST3T,SSCUI_TAB_TEST3,requires
/SMB/HOME_DOMAIN,/SMB/HOME_CAT,requires
/SMB/HOME_BRHT,/SMB/HOME_BRH,requires
/SCDL/TSTM_PROS,/SCDL/TSTM_PROF,requires
PROJBILLGPRFL,T000,requires
FIESSII_OTHER,T001,requires
BUT_DC_CONFIG,T000,requires
FPCR_ACC_GSBER,TGSB,requires
FPCR_ACC_GSBER,FPCR_ACC,requires
PPH_ADU_MVNT_DET,T000,requires
PPH_ADU_MVNT_DET,PPH_ADU_MVNT_TYP,requires
PPH_ADU_MVNT_TYP,T000,requires
PPH_ADU_MVNT_TYP,PPH_ADU_PRFL,requires
PPH_ADU_MVNT_TYP,T156,requires
PPH_ADU_PRFL,T000,requires
PPH_ADU_PRFL_ASG,T000,requires
PPH_ADU_PRFL_ASG,PPH_ADU_PRFL,requires
FLOG_ALT_PLANT,FLOG_PLANT,requires
FLOG_ALT_PLANT,T001W,requires
FCOC_EBW_METHODT,T000,requires
FCOC_EBW_METHODT,FCOC_EBW_METHOD,requires
FINCS_EPUC_GS,T000,requires
FINCS_EPUC_GS,TF120,requires
FINCS_EPUC_GS,TF232,requires
FINCS_EPUC_GS,TF500,requires
FINCS_EPUC_GS,TF420,requires
MKALINCONISTPT,MKALINCONISSTP,requires
TPOAC_ACCDET,T001,requires
TPOAC_ACCDET,T161,requires
TPOAC_ACCDET,TACE_ITEMTYPE,requires
TPOAC_ACCDET,FINSC_SYMACCT,requires
TSSAC_ACCDET,T001,requires
TSSAC_ACCDET,T161,requires
TSSAC_ACCDET,TACE_ITEMTYPE,requires
TSSAC_ACCDET,FINSC_SYMACCT,requires
PPH_ADU_PRFL_T,T000,requires
